smiles GAP_eV 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3cc4ccc5ccc6ccccc6c5c4cc3c3ccccc3c21 2.355 
c1ccc2cc3c(ccc4c3ccc3c5cc6ccc7ccc8ccccc8c7c6cc5c5ccc6ccccc6c5c43)cc2c1 2.157 
c1ccc2cc3c(ccc4c3c3ccc5ccccc5c3c3c5cc6ccc7ccccc7c6cc5c5ccccc5c43)cc2c1 2.053 
c1ccc2cc3c(ccc4c3c3c5ccccc5ccc3c3c5cc6ccc7ccccc7c6cc5c5ccccc5c43)cc2c1 2.023 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3c2ccccc2c2c3cc4ccc5ccccc5c4cc3c3ccccc3c21 2.107 
c1ccc2cc3c(ccc4c3c3ccccc3c3c5cc6ccc7ccccc7c6cc5c5ccc6ccccc6c5c43)cc2c1 2.041 
c1ccc2cc3c(ccc4c3c3ccccc3c3c5cc6ccc7ccccc7c6cc5c5c6ccccc6ccc5c43)cc2c1 2.053 
c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccc4ccccc4c3c3c4ccccc4c4c5ccccc5ccc4c3c12 2.253 
c1ccc2c(c1)ccc1ccc3c4ccc5c(ccc6ccc7c8c9ccccc9ccc8c8ccccc8c7c65)c4ccc3c12 2.313 
c1ccc2cc3c(ccc4c3c3ccccc3c3c5cc6ccc7ccc8ccccc8c7c6cc5c5ccccc5c43)cc2c1 1.985 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3cc4ccc5ccccc5c4cc3c3ccc4ccccc4c3c21 2.267 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8ccccc8c7cc6c5c5c(ccc6ccc7ccccc7c65)c34)cc2c1 1.976 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8ccccc8c7cc6c5c5c6ccccc6c6ccccc6c5c34)cc2c1 2.067 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8ccccc8c7cc6c5c5ccc6ccc7ccccc7c6c5c34)cc2c1 2.047 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8ccc9ccccc9c8c7cc6c5c5c6ccccc6ccc5c34)cc2c1 2.029 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8ccc9ccccc9c8c7cc6c5c5ccc6ccccc6c5c34)cc2c1 2.035 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8ccc9ccc%10ccccc%10c9c8c7cc6c5c5ccccc5c34)cc2c1 2.009 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7c(ccc8ccccc87)cc6c6ccc7ccccc7c6c45)c3cc12 2.282 
c1ccc2c(c1)ccc1ccc3c4ccc5c(ccc6ccc7c(ccc8ccc9ccc%10ccccc%10c9c87)c65)c4ccc3c12 2.397 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7c(ccc8ccccc87)cc6c6c7ccccc7ccc6c45)c3cc12 2.252 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7c(ccc8ccc9ccccc9c87)cc6c6ccccc6c45)c3cc12 2.321 
c1ccc2c(c1)ccc1cc3ccc4c(c3cc12)c1ccccc1c1c2cc3c(ccc5ccccc53)cc2c2ccccc2c41 2.039 
c1ccc2c(c1)ccc1cc3c4ccccc4c4c5ccc6cc7ccc8ccc9ccccc9c8c7cc6c5ccc4c3cc12 2.219 
c1ccc2c(c1)ccc1cc3c4ccccc4c4c(ccc5c6cc7c(ccc8ccccc87)cc6c6ccccc6c54)c3cc12 2.429 
c1ccc2c(c1)ccc1ccc3cc4ccc5c(ccc6c7cc8c(ccc9ccc%10ccccc%10c98)cc7ccc65)c4cc3c12 2.142 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7c(ccc8ccc9ccc%10ccccc%10c9c87)cc6ccc54)c3cc12 2.206 
c1ccc2c(c1)ccc1cc3ccc4c5ccc6cc7ccc8ccc9ccccc9c8c7cc6c5c5ccccc5c4c3cc12 2.021 
c1ccc2c(c1)ccc1cc3ccc4c5ccc6cc7ccc8ccccc8c7cc6c5c5c6ccccc6ccc5c4c3cc12 2.128 
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2ccc4cc5ccc6ccc7ccccc7c6c5cc4c2ccc31 2.154 
c1ccc2c(c1)ccc1ccc3c(ccc4ccc5c6ccc7c8ccccc8c8ccccc8c7c6c6ccccc6c5c43)c12 2.362 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6ccc7ccc8ccccc8c7c6c5cc4c2ccc31 2.262 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6ccccc6c5cc4c2c2c4ccccc4ccc2c31 2.133 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6ccccc6c5cc4c2c2ccc4ccccc4c2c31 2.136 
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2ccc4cc5ccc6ccccc6c5cc4c2c2ccccc2c31 2.007 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6ccc7ccccc7c6c5cc4c2c2ccccc2c31 1.99 
c1ccc2cc3c(cc2c1)c1ccc2c4cc5c(ccc6ccccc65)cc4ccc2c1c1ccc2ccc4ccccc4c2c31 2.182 
c1ccc2cc3c(cc2c1)c1ccc2c4cc5c(ccc6ccccc65)cc4ccc2c1c1c2ccccc2c2ccccc2c31 2.034 
c1ccc2cc3c(cc2c1)c1ccc2c4cc5c(ccc6ccccc65)cc4c4ccccc4c2c1c1ccc2ccccc2c31 2.231 
c1ccc2cc3c(cc2c1)c1ccc2c4cc5c(ccc6ccc7ccccc7c65)cc4ccc2c1c1ccc2ccccc2c31 2.131 
c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1c2ccc4cc5ccc6ccccc6c5cc4c2c2ccccc2c31 2.057 
c1ccc2c(c1)ccc1c3ccccc3c3c(ccc4ccc5c6ccc7c8ccccc8c8ccccc8c7c6ccc5c43)c21 2.27 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8ccccc8c76)cc5c5c6ccccc6ccc5c43)cc2c1 2.046 
c1ccc2cc3c(ccc4c3c3ccccc3c3c5cc6c(ccc7ccccc76)cc5c5c6ccccc6ccc5c43)cc2c1 1.994 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3cc4c(ccc5ccccc54)cc3c3c4ccccc4ccc3c21 2.232 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccccc76)cc5c5c6ccccc6c6ccccc6c5c43)cc2c1 2.177 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccccc76)cc5c5c(ccc6ccc7ccccc7c65)c43)cc2c1 2.18 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3cc4c(ccc5ccc6ccccc6c54)cc3c3ccccc3c21 2.357 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8ccccc8c76)cc5c5ccc6ccccc6c5c43)cc2c1 2.163 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8ccc9ccccc9c8c76)cc5c5ccccc5c43)cc2c1 2.266 
c1ccc2c(c1)ccc1ccc3ccc4c(ccc5ccc6c7ccc8c9ccccc9c9ccccc9c8c7ccc6c54)c3c12 2.398 
c1ccc2cc3c(ccc4c3c3ccc5ccccc5c3c3c5cc6c(ccc7ccccc76)cc5c5ccccc5c43)cc2c1 2.018 
c1ccc2cc3c(ccc4c3c3c5ccccc5ccc3c3c5cc6c(ccc7ccccc76)cc5c5ccccc5c43)cc2c1 1.996 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3c2ccccc2c2c3cc4c(ccc5ccccc54)cc3c3ccccc3c21 2.065 
c1ccc2cc3c(ccc4c3c3ccccc3c3c5cc6c(ccc7ccccc76)cc5c5ccc6ccccc6c5c43)cc2c1 1.948 
c1ccc2cc3c(ccc4c3c3ccccc3c3c5cc6c(ccc7ccc8ccccc8c76)cc5c5ccccc5c43)cc2c1 2.003 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6ccc8ccc9ccccc9c8c67)cc5ccc34)cc2c1 2.185 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6ccc8cc9ccccc9cc8c67)cc5ccc34)cc2c1 2.148 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6ccc8c9ccccc9ccc8c67)cc5ccc34)cc2c1 2.15 
c1ccc2c(c1)ccc1ccc3c(ccc4ccc5c6ccc7c8ccccc8c8ccc9ccccc9c8c7c6ccc5c43)c12 2.311 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c8c9ccccc9ccc8c8ccccc8c67)cc5ccc34)cc2c1 2.067 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8c(ccc9ccc%10ccccc%10c98)c7cc6c5c5ccccc5c34)cc2c1 1.975 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c8ccc9ccccc9c8c8ccccc8c67)cc5ccc34)cc2c1 2.08 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8c(ccc9c%10ccccc%10ccc98)c7cc6c5c5ccccc5c34)cc2c1 1.979 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7c(ccc8c7ccc7c9ccccc9ccc78)cc6ccc54)c3cc12 2.252 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6c8ccccc8ccc67)cc5ccc34)cc12 2.228 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6c(ccc7c8ccccc8ccc76)c5cc4c2ccc31 2.291 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6c8ccccc8ccc67)cc5c5ccccc5c43)cc2c1 2.269 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(cc5ccc34)c3ccccc3c3c4ccc5ccccc5c4ccc63)cc2c1 2.199 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6c8ccccc8c8ccccc8c76)cc5ccc34)cc2c1 2.219 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6c8ccc9ccccc9c8ccc76)cc5ccc34)cc2c1 2.189 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6c8cc9ccccc9cc8ccc67)cc5ccc34)cc2c1 2.182 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6c7ccc7ccc8ccccc8c76)cc5ccc34)cc2c1 2.179 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c8ccccc8c8c9ccccc9ccc8c67)cc5ccc34)cc2c1 2.112 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c8ccccc8c8ccc9ccccc9c8c67)cc5ccc34)cc2c1 2.098 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8c9ccccc9ccc8c7cc6c5c5c6ccccc6ccc5c34)cc2c1 2.007 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8c9ccccc9ccc8c7cc6c5c5ccc6ccccc6c5c34)cc2c1 2.011 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8c9ccccc9c9ccccc9c8c7cc6c5c5ccccc5c34)cc2c1 1.943 
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4c6cc7c(ccc8ccc9ccccc9c87)cc6ccc45)cc3ccc21 2.16 
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4c6cc7c(ccc8c9ccccc9ccc78)cc6ccc45)cc3ccc21 2.19 
c1ccc2c(c1)ccc1c2ccc2c3ccc4ccc5c(ccc6ccc7ccc8ccccc8c7c65)c4c3c3ccccc3c12 2.379 
c1ccc2c(c1)ccc1cc3c4ccccc4c4c5ccc6cc7ccc8c9ccccc9ccc8c7cc6c5ccc4c3cc12 2.222 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7c(ccc8c9ccccc9ccc78)cc6c6ccccc6c45)c3cc12 2.299 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7c(ccc8c7ccc7ccc9ccccc9c78)cc6ccc54)c3cc12 2.225 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7c(ccc8c9ccccc9c9ccccc9c78)cc6ccc54)c3cc12 2.1 
c1ccc2c(c1)ccc1cc3ccc4c5ccc6cc7ccc8c9ccccc9ccc8c7cc6c5c5ccccc5c4c3cc12 1.99 
c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c2ccc4cc5ccc6c7ccccc7ccc6c5cc4c2ccc31 2.225 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5cc6c(ccc7c8ccccc8ccc67)cc5c5ccccc5c43)cc12 2.288 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6ccc8ccccc8c67)cc5ccc34)cc12 2.202 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5cc6c(ccc7c8ccccc8c8ccccc8c67)cc5ccc34)cc12 2.089 
c1ccc2c(c1)ccc1cc3c(ccc4c5ccc6cc7ccc8c9ccccc9ccc8c7cc6c5c5ccccc5c34)cc12 2.013 
c1ccc2c(c1)ccc1c2ccc2c3ccc4ccc5c(ccc6ccc7ccccc7c65)c4c3c3ccc4ccccc4c3c12 2.216 
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4c6cc7c8ccccc8c8ccccc8c7cc6ccc45)cc3ccc21 2.191 
c1ccc2c(c1)ccc1c3cc4ccc5c(ccc6c7cc8c(ccc9c%10ccccc%10ccc89)cc7ccc65)c4cc3ccc21 2.148 
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4c6cc7ccc8ccc9ccccc9c8c7cc6ccc45)cc3ccc21 2.162 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6c(ccc7ccc8ccccc8c76)c5cc4c2ccc31 2.265 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6c7ccccc7c7ccccc7c6c5cc4c2ccc31 2.139 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6c7ccccc7ccc6c5cc4c2c2ccccc2c31 1.959 
c1ccc2cc3c(cc2c1)c1ccc2c4cc5c(ccc6c7ccccc7ccc56)cc4ccc2c1c1ccc2ccccc2c31 2.146 
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2ccc4cc5ccc6c7ccccc7ccc6c5cc4c2ccc31 2.182 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c8ccccc8ccc67)cc5c5ccc6ccccc6c5c43)cc2c1 2.172 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c8ccccc8ccc67)cc5c5c6ccccc6ccc5c43)cc2c1 2.092 
c1ccc2c(c1)ccc1c2ccc2c3ccc4ccc5c(ccc6ccc7ccccc7c65)c4c3c3c4ccccc4ccc3c12 2.171 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c6ccc6ccc8ccccc8c67)cc5c5ccccc5c43)cc2c1 2.27 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c8ccccc8c8ccccc8c67)cc5c5ccccc5c43)cc2c1 2.248 
c1ccc2cc3c(ccc4c3c3ccccc3c3c5cc6c(ccc7c8ccccc8ccc67)cc5c5ccccc5c43)cc2c1 1.979 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3cc4c(ccc5c6ccccc6ccc45)cc3c3ccccc3c21 2.325 
c1ccc2cc3c(ccc4cc5ccc6c7ccc8cc9ccccc9cc8c7c7ccc8ccccc8c7c6c5cc43)cc2c1 2.023 
c1ccc2cc3c(ccc4cc5ccc6c7ccc8cc9ccccc9cc8c7c7cc8ccccc8cc7c6c5cc43)cc2c1 1.719 
c1ccc2cc3c(ccc4cc5ccc6c7ccc8cc9ccccc9cc8c7c7c8ccccc8ccc7c6c5cc43)cc2c1 2.002 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9c(ccc%10ccc%11ccccc%11c%109)cc8ccc76)c5cc43)cc2c1 2.147 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9c(ccc%10cc%11ccccc%11cc%109)cc8ccc76)c5cc43)cc2c1 2.285 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9c(ccc%10c%11ccccc%11ccc9%10)cc8ccc76)c5cc43)cc2c1 2.158 
c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccccc3c3c4c5ccccc5ccc4c4c5ccccc5ccc4c3c12 2.312 
c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2ccc3c4c5ccccc5ccc4c4ccc5ccccc5c4c3c21 2.339 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9c(ccc%10ccccc%109)cc8c8ccccc8c67)c5cc43)cc2c1 2.283 
c1ccc2cc3c(ccc4cc5c6ccccc6c6c7ccc8cc9ccc%10ccccc%10c9cc8c7ccc6c5cc43)cc2c1 2.251 
c1ccc2c(c1)ccc1cc3ccc4cc5ccc6c(ccc7c8cc9c(ccc%10ccccc%109)cc8ccc76)c5cc4c3cc12 2.312 
c1ccc2cc3c(ccc4cc5ccc6c7ccc8cc9ccc%10ccccc%10c9cc8c7c7ccccc7c6c5cc43)cc2c1 2.067 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9ccc%10ccccc%10c9cc8c8ccccc8c67)c5cc43)cc2c1 2.308 
c1ccc2cc3c(ccc4cc5c6ccccc6c6c7ccc8cc9c(ccc%10ccccc%109)cc8c7ccc6c5cc43)cc2c1 2.268 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5cc6c(ccc7cc8ccc9ccccc9c8cc76)cc5ccc34)cc12 2.266 
c1ccc2cc3c(ccc4cc5ccc6c7ccc8cc9c(ccc%10ccccc%109)cc8c7c7ccccc7c6c5cc43)cc2c1 2.094 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9c%10ccccc%10c%10ccccc%10c9cc8ccc76)c5cc43)cc2c1 2.33 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9ccc%10c%11ccccc%11ccc%10c9cc8ccc76)c5cc43)cc2c1 2.138 
c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2ccc3c4c(ccc5ccc6ccccc6c54)c4ccccc4c3c21 2.335 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9ccc%10ccc%11ccccc%11c%10c9cc8ccc76)c5cc43)cc2c1 2.152 
c1ccc2cc3c(ccc4cc5ccc6c(c5cc43)c3ccccc3c3c4cc5ccccc5cc4c4ccccc4c63)cc2c1 2.02 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9ccccc9cc8c8c9ccccc9ccc8c67)c5cc43)cc2c1 2.137 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9ccccc9cc8c8cc9ccccc9cc8c67)c5cc43)cc2c1 2.221 
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9ccccc9cc8c8ccc9ccccc9c8c67)c5cc43)cc2c1 2.154 
c1ccc2cc3c(ccc4cc5c(cc43)c3ccc4c6cc7ccccc7cc6ccc4c3c3c4ccccc4ccc53)cc2c1 2.177 
c1ccc2cc3c(ccc4cc5c(cc43)c3ccc4c6cc7ccccc7cc6ccc4c3c3cc4ccccc4cc53)cc2c1 2.152 
c1ccc2cc3c(ccc4cc5c(cc43)c3ccc4c6cc7ccccc7cc6ccc4c3c3ccc4ccccc4c53)cc2c1 2.096 
c1ccc2cc3c(ccc4cc5c6ccccc6c6c7ccc8cc9ccccc9cc8c7c7ccccc7c6c5cc43)cc2c1 1.966 
c1ccc2cc3c(ccc4cc5c6ccccc6c6c(ccc7c8cc9ccccc9cc8c8ccccc8c76)c5cc43)cc2c1 2.237 
c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2ccc3c(ccc4ccc5ccc6ccc7ccccc7c6c5c43)c21 2.388 
c1ccc2cc3c(ccc4c3ccc3c5cc6c7cc8ccccc8cc7c7ccc8ccccc8c7c6cc5ccc34)cc2c1 2.158 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(cc5ccc34)c3ccc4ccccc4c3c3cc4ccccc4cc63)cc2c1 2.163 
c1ccc2cc3c(ccc4c3ccc3c5cc6c7cc8ccc9ccccc9c8cc7c7ccccc7c6cc5ccc34)cc2c1 2.209 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(cc5ccc34)c3ccccc3c3cc4ccc5ccccc5c4cc36)cc2c1 2.195 
c1ccc2cc3c(ccc4c5ccc6cc7c8ccccc8c8cc9ccccc9cc8c7cc6c5c5ccccc5c34)cc2c1 2.033 
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4c(ccc5c6cc7c(ccc8ccccc87)cc6ccc54)c2cc31 2.303 
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4c(ccc5c6cc7ccc8ccccc8c7cc6ccc54)c2cc31 2.265 
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4c(ccc5c6cc7ccccc7cc6c6ccccc6c45)c2cc31 2.299 
c1ccc2cc3c(ccc4c3ccc3c5cc6c7cc8ccccc8cc7c7ccccc7c6cc5c5ccccc5c43)cc2c1 2.235 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7cc8c(ccc9ccc%10ccccc%10c98)cc76)cc5ccc34)cc2c1 2.17 
c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4ccc5c(ccc6ccc7ccc8ccccc8c7c65)c4ccc3c12 2.358 
c1ccc2cc3c(ccc4cc5c(ccc6cc7ccc8c(ccc9c%10cc%11ccccc%11cc%10ccc98)c7cc65)cc43)cc2c1 2.182 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7cc8c(ccc9c%10ccccc%10ccc89)cc76)cc5ccc34)cc2c1 2.173 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7cc8c9ccccc9c9ccccc9c8cc76)cc5ccc34)cc2c1 2.22 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8cc9c(ccc%10ccccc%109)cc8c7cc6c5c5ccccc5c34)cc2c1 1.994 
c1ccc2c(c1)ccc1cc3c(ccc4cc5ccc6c(ccc7c8cc9c(ccc%10ccccc%109)cc8ccc76)c5cc43)cc12 2.336 
c1ccc2c(c1)ccc1cc3c(ccc4cc5ccc6c(ccc7c8cc9ccc%10ccccc%10c9cc8ccc76)c5cc43)cc12 2.286 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6cc7c(ccc8ccccc87)cc6c5cc4c2ccc31 2.306 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7cc8c(ccc9ccccc98)cc76)cc5c5ccccc5c43)cc2c1 2.23 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8cc9ccc%10ccccc%10c9cc8c7cc6c5c5ccccc5c34)cc2c1 2.004 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6cc7ccc8ccccc8c7cc6c5cc4c2ccc31 2.312 
c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4ccc5c6c7ccccc7ccc6c6ccccc6c5c4ccc3c12 2.24 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7cc8ccc9ccccc9c8cc76)cc5c5ccccc5c43)cc2c1 2.237 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7cc8ccc9c%10ccccc%10ccc9c8cc76)cc5ccc34)cc2c1 2.168 
c1ccc2cc3c(ccc4cc5ccc6cc7ccc8c(ccc9c%10cc%11ccccc%11cc%10ccc98)c7cc6c5cc43)cc2c1 2.168 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7cc8ccc9ccc%10ccccc%10c9c8cc76)cc5ccc34)cc2c1 2.167 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8c(ccc9ccc%10ccccc%10c98)c76)cc5ccc34)cc2c1 2.158 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8c9ccc%10ccccc%10c9ccc8c76)cc5ccc34)cc2c1 2.152 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8c9ccccc9c9ccccc9c8c76)cc5ccc34)cc2c1 2.193 
c1ccc2cc3c(ccc4c5ccc6cc7ccc8ccc9c%10ccccc%10ccc9c8c7cc6c5c5ccccc5c34)cc2c1 2.002 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7c(ccc8ccc9c%10ccccc%10ccc9c87)cc6ccc54)c3cc12 2.237 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8c9ccccc9ccc8c76)cc5ccc34)cc12 2.205 
c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4ccc5c(ccc6ccc7ccccc7c65)c4c4ccccc4c3c12 2.215 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5ccc6ccc7c8ccccc8ccc7c6c5cc4c2ccc31 2.292 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8c9ccccc9ccc8c76)cc5c5ccccc5c43)cc2c1 2.264 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(cc5ccc34)c3ccccc3c3ccc4c5ccccc5ccc4c36)cc2c1 2.17 
c1ccc2cc3c(ccc4ccc5cc6ccc7c8ccc9cc%10ccccc%10cc9c8c8ccccc8c7c6cc5c43)cc2c1 1.847 
c1ccc2cc3c(ccc4ccc5cc6ccc7c(ccc8c9cc%10c(ccc%11ccccc%11%10)cc9ccc87)c6cc5c43)cc2c1 1.916 
c1ccc2cc3c(ccc4ccc5cc6ccc7c(ccc8c9cc%10ccc%11ccccc%11c%10cc9ccc87)c6cc5c43)cc2c1 1.913 
c1ccc2cc3c(ccc4ccc5cc6ccc7c(ccc8c9cc%10ccccc%10cc9c9ccccc9c78)c6cc5c43)cc2c1 1.94 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8cc9ccccc9cc8c76)cc5c5ccccc5c43)cc2c1 2.023 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(cc5ccc34)c3ccccc3c3ccc4cc5ccccc5cc4c36)cc2c1 1.905 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7c8ccccc8c8cc9ccccc9cc8c67)cc5ccc34)cc2c1 1.963 
c1ccc2c(c1)ccc1ccc3c4ccc5c(c4ccc3c12)c1ccccc1c1ccc2c3ccccc3c3ccccc3c2c15 2.418 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8cc9c(ccc%10ccccc%109)cc8c76)cc5ccc34)cc2c1 2.011 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8cc9ccc%10ccccc%10c9cc8c76)cc5ccc34)cc2c1 1.989 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8ccc9c%10ccccc%10ccc9c8c76)cc5ccc34)cc2c1 2.144 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8ccc9cc%10ccccc%10cc9c8c76)cc5ccc34)cc2c1 2.11 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccc8ccc9ccc%10ccccc%10c9c8c76)cc5ccc34)cc2c1 2.152 
c1ccc2cc3c(ccc4c5ccc6cc7ccccc7cc6c5c5c(ccc6ccc7ccc8ccccc8c7c65)c34)cc2c1 1.949 
c1ccc2cc3c(ccc4c5ccc6cc7ccccc7cc6c5c5c(ccc6ccc7cc8ccccc8cc7c65)c34)cc2c1 1.865 
